ID,RID,SEQ,CHOICE,C1,TT1,IMG1,IMG_LAT1,IMG_LNG1,ANGLE_FROM_NORTH_IMG1,IMG_YEAR1,IMG_MONTH1,C2,TT2,IMG2,IMG_LAT2,IMG_LNG2,ANGLE_FROM_NORTH_IMG2,IMG_YEAR2,IMG_MONTH2,AGE,GENDER,PROVINCE,POSTCODE,POSTCODE_L,MODE,CAT,TT_CAT,TR_DAYS,IMP_IMG,IMP_HHC,IMP_TTI,NGBH_SC,HOUSE_TYPE,HH_COMP,HH_COST,train,test,nontrader_C
4860,796,2,1,-75,5,6tDGgwfHjjjHhtrFn7G6wwb.png,52.31030273,4.617064335,128.821,2021,4,0,0,RxysEhri8zhlx4GLTY0e7Qb.png,52.35959956,4.932188595,242.482,2021,8,2,1,6,6412,A,4,2,2,4,8,5,6,4,4,2,2,1,0,0
4861,796,3,2,-75,0,EE3x3iAwMXLdoLTHvE6HhQa.png,51.50830081,5.389903675,57.966,2022,4,-150,-5,LAqCN-bMhhK7Q2qDHexC0Ab.png,52.74241116,6.686440668,138.165,2019,4,2,1,6,6412,A,4,2,2,4,8,5,6,4,4,2,2,1,0,0
4862,796,4,2,-75,5,p6JIIB52Pbyrcg6U3aHmxQb.png,52.22754065,6.900407695,263.189,2021,11,-150,-5,Jp97r92jeXmU9YZiHXWiCAa.png,52.62385694,6.040267185,-20.708,2021,6,2,1,6,6412,A,4,2,2,4,8,5,6,4,4,2,2,1,0,0
4863,796,5,2,75,-5,vgjccs5qr0km5sYDNP-45gb.png,52.34789269,4.904693914,256.013,2019,6,150,5,1N1IBPcfC9N4w0b1cLb8SQb.png,52.41138356,4.89682946,193.363,2019,4,2,1,6,6412,A,4,2,2,4,8,5,6,4,4,2,2,1,0,0
4864,796,6,2,-150,10,vgfCurQZ0D_-tVRjoWsu-ga.png,51.91755859,4.399519132,9.19,2021,1,75,5,tK1zolDWFIdzVCCJvlLDHQa.png,51.91621167,4.395096494,-16.426,2020,11,2,1,6,6412,A,4,2,2,4,8,5,6,4,4,2,2,1,0,0
4865,796,7,1,-150,0,jK6XwrvsMDRyic34L8cZRAb.png,51.48167593,3.639755519,183.776,2021,7,150,15,XBrOeIbOAeGMb5asHKOTkAa.png,52.71057218,5.149634098,-33.368,2021,9,2,1,6,6412,A,4,2,2,4,8,5,6,4,4,2,2,1,0,0
4866,796,8,2,-225,5,teuK_SlCjOHoiIXMgTMWEgb.png,51.92133392,4.599595627,152.47,2021,3,75,-5,GWx3aeXH62mCwTTWYvflKAa.png,52.29449615,4.909265202,-6.474,2020,9,2,1,6,6412,A,4,2,2,4,8,5,6,4,4,2,2,1,0,0
4867,796,9,2,-150,15,jHaYozQ3NqcaxXM0lKAV7Ab.png,52.43483688,4.63794029,179.88,2020,9,-225,-5,HaW8duqRIpMHTl74eVin0Qa.png,53.04508499,5.83753705,81.87,2019,4,2,1,6,6412,A,4,2,2,4,8,5,6,4,4,2,2,1,0,0
4868,796,10,2,-75,10,xL9TR90fhkAHr4tf-7-W_Aa.png,52.05264949,6.091632779,37.531,2022,5,150,15,1y13lq_TbkGfkPiVCows7wa.png,51.43263188,5.496061454,-79.136,2020,7,2,1,6,6412,A,4,2,2,4,8,5,6,4,4,2,2,1,0,0
4869,796,11,2,225,0,wiN2t6Y7TGXF2HLhlAMDtQb.png,52.4193838,4.903794575,243.276,2019,4,0,15,AkSYJ71jnZG3-r3-DZkdWQa.png,52.72503446,5.963362426,-13.212,2021,4,2,1,6,6412,A,4,2,2,4,8,5,6,4,4,2,2,0,0,0
4870,796,12,2,-75,5,E30bYzIkn5dY7Qzum7iM7Aa.png,52.18805561,6.871457057,3.866,2022,3,-150,-5,gMlFmDec-yD7Y1kuViaNSwb.png,52.35512082,4.777968758,121.172,2019,6,2,1,6,6412,A,4,2,2,4,8,5,6,4,4,2,2,1,0,0
4871,796,13,1,225,-5,4-EDq-xHTzF9f3Qu4koY-ga.png,51.84679874,4.151113549,-58.069,2021,6,-225,0,QAYFflZZhPwBhnEEHzHXoAb.png,52.37928941,5.252155382,242.305,2020,6,2,1,6,6412,A,4,2,2,4,8,5,6,4,4,2,2,1,0,0
4872,796,14,2,-75,15,pjKnH0sXZJC3KK1_ygDwfga.png,51.50683211,3.681740786,-48.621,2019,5,-225,-5,TKEHB-EBjwGwrj5LLwInQQa.png,52.20281374,6.808748051,75.816,2021,8,2,1,6,6412,A,4,2,2,4,8,5,6,4,4,2,2,1,0,0
4873,796,15,2,-75,5,-dEU58RKIqK10cExADEcTAb.png,52.26940133,4.637756415,129.108,2021,12,-225,0,1sNiFkRFd_v5Z72dY6s0kQa.png,51.5061883,5.37690929,2.503,2022,5,2,1,6,6412,A,4,2,2,4,8,5,6,4,4,2,2,1,0,0
4874,800,1,1,225,15,uSZMCo6HYV4KQn8AsoiDTga.png,52.05859098,4.339552659,3.21,2020,9,0,-10,fUIZLoxDHFV7-eoBTP-Zbga.png,53.19097059,5.792986186,-83.979,2020,7,4,1,10,3906,w,4,5,5,5,8,5,6,4,5,3,2,1,0,0
4875,800,2,2,150,-10,7cy2kC6kd1E7EHEVUK7QaQa.png,52.12709828,6.247003261,-0.777,2021,3,-225,0,sXVl6iOZKRo0dVOWlD1FvAa.png,52.29979393,4.643361921,39.784,2021,12,4,1,10,3906,w,4,5,5,5,8,5,6,4,5,3,2,1,0,0
4876,800,3,2,150,-15,BIfNKXfGxUbkvXtk8EAOqwa.png,52.35575578,4.918527947,-26.277,2019,6,-75,-5,zFGEr267DsbcxIdn3cp-bQb.png,53.20580271,6.177629061,247.795,2021,4,4,1,10,3906,w,4,5,5,5,8,5,6,4,5,3,2,1,0,0
4877,800,4,1,-225,-15,FkdPxOwlIkzx0xiV3YZ8SAb.png,52.99037179,5.921110417,125.904,2019,4,-75,-5,aVYzWU_NtzBpFgqVsQ8Utgb.png,52.36170702,4.800101258,249.403,2019,6,4,1,10,3906,w,4,5,5,5,8,5,6,4,5,3,2,1,0,0
4878,800,5,1,150,-15,SNr2YTsB60tyWmyybEoDQQb.png,52.34186702,4.81667221,176.58,2022,1,225,0,Q293K5c6HkWHxzLyurCEowa.png,52.70487386,5.09609193,-59.325,2019,4,4,1,10,3906,w,4,5,5,5,8,5,6,4,5,3,2,1,0,0
4879,800,6,1,-150,-10,12-db4ISPpFhZLuPef3pXQa.png,53.2336506,6.260958915,81.1,2021,8,150,5,ULm3PeFllu9VD60NpJBMVAa.png,52.02501347,4.916995371,64.688,2021,1,4,1,10,3906,w,4,5,5,5,8,5,6,4,5,3,2,1,0,0
4880,800,7,2,-150,-5,6u3f_ZG-KjsCgrBi-VS_cgb.png,52.44712706,4.635963723,222.862,2020,9,225,15,vSGSYy_6aMhWefBuSqCjyAb.png,51.73447707,4.961072015,193.485,2021,7,4,1,10,3906,w,4,5,5,5,8,5,6,4,5,3,2,1,0,0
4881,800,8,1,-225,-15,FilJRsROt2Z-SljAPntAjwa.png,52.40234888,4.942690983,31.625,2019,4,150,-5,rKOZbKgm1VIAoqPADIgkvQb.png,53.10707813,6.875448434,226.226,2021,3,4,1,10,3906,w,4,5,5,5,8,5,6,4,5,3,2,1,0,0
4882,800,9,2,0,15,_cN6dTNgRf8LxBtnZzg6CQb.png,52.36998258,4.634540631,105.117,2021,11,75,-5,QwF32253w9haPKsSdDXTbAb.png,52.21256862,6.896710986,195.977,2020,11,4,1,10,3906,w,4,5,5,5,8,5,6,4,5,3,2,1,0,0
4883,800,10,2,150,5,DOH0YiI5qdoXA0GWufPJMwb.png,51.51355059,5.401092114,236.789,2022,4,-75,-10,ieARlEiWdB8DbXqct1R2Awb.png,52.22642754,5.174168463,179.013,2020,12,4,1,10,3906,w,4,5,5,5,8,5,6,4,5,3,2,1,0,0
4884,800,11,1,-225,15,TczyLZbJ3zrUgwfhT99etgb.png,52.00020303,5.462553418,188.61,2021,9,-75,5,wJ9mgS1ZFOlLzwNUFEKL2Qb.png,51.50729441,3.627078928,230.135,2021,3,4,1,10,3906,w,4,5,5,5,8,5,6,4,5,3,2,1,0,0
4885,800,12,1,150,-15,M3Tzi6mgbe3yrTRrDdMcMAb.png,52.86155434,6.378190571,132.584,2021,8,75,0,QZq_Dv5OxEDjkBkpGdwt0wb.png,52.35573585,4.914234444,152.443,2019,6,4,1,10,3906,w,4,5,5,5,8,5,6,4,5,3,2,1,0,0
4886,800,13,1,75,0,FGEfhPKKRvc7xzWDhUcIpwa.png,52.36332012,4.870711947,66.782,2019,6,-150,-5,2E6cq1ZRp6OJuJ62Bjz6bAb.png,52.37053425,4.837813678,103.734,2021,12,4,1,10,3906,w,4,5,5,5,8,5,6,4,5,3,2,1,0,0
4887,800,14,1,75,15,nIAh5t7DCsR0pcv1vxbcTAb.png,51.65261963,3.923604726,151.09,2022,4,150,0,IJpaWV08zbUoeHUQxE0E6Qa.png,52.3861868,4.635092295,-83.468,2021,11,4,1,10,3906,w,4,5,5,5,8,5,6,4,5,3,2,1,0,0
4888,800,15,1,-225,5,RXWvSzVQCaaAkPQYKO14nQa.png,52.33070402,4.882547372,88.601,2020,11,0,-10,_RBoB474I6i3LIFA4hE-Bwb.png,52.21185908,6.870022067,222.588,2022,5,4,1,10,3906,w,4,5,5,5,8,5,6,4,5,3,2,1,0,0
4889,807,1,2,150,15,5uaIH3pbFlbf5-mi_-2aLAa.png,52.2998465,5.039784774,73.888,2021,12,225,-10,9sf9dCSVfsWq07KVG8iLGAa.png,51.83351336,5.823446779,-36.979,2019,3,3,1,8,2114,E,4,4,4,4,10,8,10,5,1,2,2,1,0,0
4890,807,2,1,-150,0,2DjtcFdT6YSrk8QT7Bx-bgb.png,51.56572897,4.642345997,126.859,2021,9,0,15,yl-IdDiMoC35wUJXynsH4ga.png,52.03757162,5.342776558,-59.522,2021,5,3,1,8,2114,E,4,4,4,4,10,8,10,5,1,2,2,1,0,0
4891,807,3,2,225,15,m9YXCrDoxjCAIHxAUyawdgb.png,52.29739106,4.905045561,144.422,2019,3,-150,-5,mkGVYaMazDuNcNUaiClHagb.png,52.05051702,6.109928262,127.162,2022,5,3,1,8,2114,E,4,4,4,4,10,8,10,5,1,2,2,1,0,0
4892,807,4,2,-225,15,_jFj-BXNhKHvlQbntQUD5wa.png,52.3151434,4.641543531,-49.984,2021,12,225,-10,QqPhjm5xDcK36Lo98DfV-ga.png,52.24022472,5.161077678,-89.693,2020,9,3,1,8,2114,E,4,4,4,4,10,8,10,5,1,2,2,1,0,0
4893,807,5,1,225,15,jtAqlZ696LFVqQQ_A_YicQa.png,53.19875564,5.790991881,3.622,2021,9,0,0,FOQze6t_Y4qOGsJJZXHDKQa.png,51.29728744,5.579926729,56.33,2019,3,3,1,8,2114,E,4,4,4,4,10,8,10,5,1,2,2,1,0,0
4894,807,6,2,-225,-10,Z6dJmLG2o_ykTjHjIX1lXwa.png,52.3618238,4.518410428,32.51,2019,3,225,5,j4ytAh3miW9sHlirae0Vwga.png,51.48433025,3.962130015,-23.769,2021,1,3,1,8,2114,E,4,4,4,4,10,8,10,5,1,2,2,1,0,0
4895,807,7,2,-150,-10,NhhPmlP0ZTOXonNAsJ0QYwb.png,51.26118154,5.716805379,269.377,2021,5,0,15,_w-zPJBwZak9POZiiJZJiwb.png,51.25395319,5.686361917,200.401,2022,4,3,1,8,2114,E,4,4,4,4,10,8,10,5,1,2,2,1,0,0
4896,807,9,2,150,-10,GokHEL5pFMDGrQSodLsoUQa.png,52.21806186,5.125174667,-43.848,2021,3,225,-5,elfQtaU7sNkhxF9bMrfmmQb.png,52.33959316,5.194186569,239.967,2021,9,3,1,8,2114,E,4,4,4,4,10,8,10,5,1,2,2,1,0,0
4897,807,10,2,75,5,KEM6uj-qA_lXr8_GInd7aAb.png,52.28170509,5.953750176,181.132,2022,3,0,-5,odWh9kkTj7zDaMydqs909Aa.png,52.9555112,4.766119022,-69.933,2020,11,3,1,8,2114,E,4,4,4,4,10,8,10,5,1,2,2,1,0,0
4898,807,11,2,-75,5,etUSKpKOQGqDn3cC5nNbwQb.png,52.21542255,6.904903096,262.986,2022,3,75,15,m80sCqTZqkjp4sQ29DSPhgb.png,51.49023265,5.455473513,190.146,2020,8,3,1,8,2114,E,4,4,4,4,10,8,10,5,1,2,2,1,0,0
4899,807,12,2,150,-5,si4bcJOp6yFeEHUtyR2Plgb.png,52.67616879,4.708701814,148.772,2022,5,225,0,Z-_7D5ouYXqCuWW6Gg5a-gb.png,52.20291424,6.802130094,108.046,2021,8,3,1,8,2114,E,4,4,4,4,10,8,10,5,1,2,2,1,0,0
4900,807,13,2,225,10,Jth6RZRVCXONJ1-of0CrDQb.png,52.8249926,6.139088938,120.664,2021,6,-225,-10,NWpM5axFr9gt39PGx5ffjAa.png,52.38861458,4.880019571,62.085,2021,8,3,1,8,2114,E,4,4,4,4,10,8,10,5,1,2,2,1,0,0
4901,807,14,1,-150,-10,LIoMtGcflS7K2KpppYBFWQb.png,52.22879521,6.893708449,178.0,2020,12,75,5,MlkHzLF9kKq9XWinoKtZogb.png,52.37568566,4.615803587,107.251,2019,3,3,1,8,2114,E,4,4,4,4,10,8,10,5,1,2,2,1,0,0
4902,807,15,2,225,-10,EELqfPIYWcDM5Y4wsWts4wb.png,51.45817753,5.495540552,111.239,2021,7,-75,5,DRc2XX4ozY_x1spX8QzIegb.png,52.73316046,5.019518658,167.605,2022,4,3,1,8,2114,E,4,4,4,4,10,8,10,5,1,2,2,1,0,0
4903,795,1,2,-75,0,nSJL0QtyOH8-K_WwHNSeRQa.png,50.9561279,5.828360715,63.047,2021,10,0,5,R5VWmrMzQrgKLXpM9QP-1wa.png,51.95681574,4.5888841,-26.791,2021,3,3,1,8,1069,J,4,3,3,6,10,8,9,4,1,3,2,1,0,0
4904,795,2,2,0,0,ZkxwEBLFHLF3Dtvoyq_A5wa.png,51.55878914,4.516594242,78.179,2021,8,-225,-10,Qfwsc5ql3nF9QyfpRy5f_gb.png,51.45999008,5.47775627,262.417,2021,7,3,1,8,1069,J,4,3,3,6,10,8,9,4,1,3,2,1,0,0
4905,795,3,1,-150,10,vQE2yeLhf8o_IEzi1nQzbQb.png,51.44816468,5.52514532,257.587,2022,4,225,-10,R1Shys9LFI3jWaZZbxJzZAb.png,51.50955004,5.386035178,143.275,2019,3,3,1,8,1069,J,4,3,3,6,10,8,9,4,1,3,2,0,1,0
4906,795,4,1,0,0,-DcO5IqPkuq4__42QxMrnAa.png,52.37492159,7.003291447,44.138,2021,9,75,-5,bbYi1ENtCcT5d9l5rko7bwb.png,52.34223509,5.203649606,149.095,2019,5,3,1,8,1069,J,4,3,3,6,10,8,9,4,1,3,2,1,0,0
4907,795,6,1,225,-5,IR48NXn_smpvsSdCMZLq4ga.png,52.37054421,5.270722866,-26.843,2022,4,150,5,WCi2d5PAOlL52FJsjQltIwa.png,51.50347476,5.365973865,62.915,2019,3,3,1,8,1069,J,4,3,3,6,10,8,9,4,1,3,2,1,0,0
4908,795,7,1,150,-10,gVKhWjOz5mw16lXVm2QpUwa.png,52.20745322,6.912281446,85.599,2021,8,-75,10,dW4Fj_xHavqIlBk873vmyQa.png,52.30333944,4.708569447,-28.051,2020,7,3,1,8,1069,J,4,3,3,6,10,8,9,4,1,3,2,0,1,0
4909,795,8,2,150,10,SgmCvBp1XcNHINn1zF7mJAa.png,51.47432977,5.498128901,-85.559,2021,6,0,15,0JXApRSOsFiZ2ImXe6csTga.png,51.56509946,4.683447672,69.362,2019,4,3,1,8,1069,J,4,3,3,6,10,8,9,4,1,3,2,0,1,0
4910,795,9,2,225,15,Iw8AwzzPu4wz7gfd5Cz96wa.png,51.44416494,5.461824005,-51.668,2020,9,0,5,0Ttl3eip0zQ_RR5Yc6sEnQb.png,51.12504261,5.9482363,230.422,2020,9,3,1,8,1069,J,4,3,3,6,10,8,9,4,1,3,2,0,1,0
4911,795,10,2,75,-5,6DnioBzcRrl8z4DWutkyywb.png,51.5418735,4.948639346,242.344,2021,9,-150,-10,WUC3fq3FJSQFNhmgeXhBGga.png,52.51200012,6.257507943,12.632,2022,3,3,1,8,1069,J,4,3,3,6,10,8,9,4,1,3,2,0,1,0
4912,795,11,2,150,5,awhC6kB5GSBUgqdiiuYaTgb.png,51.88322749,4.667317096,238.837,2021,5,225,0,viARzlCkWx5P1VEVyEXx0Qb.png,52.6211699,4.629164663,195.07,2021,8,3,1,8,1069,J,4,3,3,6,10,8,9,4,1,3,2,0,1,0
4913,795,12,2,-150,-10,eKRbPMu857B9upmdD9Rzuwa.png,52.28582365,5.969413651,-10.994,2022,3,0,10,5n9s0-msrG8vOOq5hztLWwb.png,52.40660868,5.304245691,235.656,2019,5,3,1,8,1069,J,4,3,3,6,10,8,9,4,1,3,2,0,1,0
4914,795,13,1,-75,-5,-FnxmV9mgO_lN2-wTXJbUQb.png,52.339841,5.31391014,141.908,2022,6,150,15,Aum0AhLWtwUirMRZ3skMPQa.png,52.85355551,6.174066833,41.38,2019,4,3,1,8,1069,J,4,3,3,6,10,8,9,4,1,3,2,0,1,0
4915,795,14,1,0,-10,ZzTwQPgixs1b5-0Otwgbugb.png,51.42404578,5.448406715,118.957,2021,7,75,0,G3kq_ZCi4X7-QIBqdSHHhwb.png,51.25264499,5.686444786,239.264,2021,4,3,1,8,1069,J,4,3,3,6,10,8,9,4,1,3,2,0,1,0
4916,795,15,1,0,-5,mULt35b5JqtaZ7w3B58Yiwa.png,51.43848402,5.399031836,29.225,2021,3,150,10,WKoAVZ-HfQi91Bopug0DUQa.png,52.62699999,4.653589089,-21.825,2021,8,3,1,8,1069,J,4,3,3,6,10,8,9,4,1,3,2,0,1,0
4917,801,1,2,225,5,Nap4qShW0Umd1rNh530DCQa.png,51.49898466,3.676186379,64.646,2022,3,0,0,1B1tau9h_FlQJhs5jXn9iQb.png,50.9281232,5.906122692,264.963,2021,10,2,1,7,5503,T,4,3,3,5,8,8,3,4,3,1,2,1,0,0
4918,801,2,2,225,0,h0kO3CiL1-5fgLfpCs74XQa.png,52.31689844,4.976509096,-30.868,2019,6,-75,5,YQQzgo5aeWZRadXgp6mRyAb.png,52.95501577,5.93186216,232.064,2020,8,2,1,7,5503,T,4,3,3,5,8,8,3,4,3,1,2,1,0,0
4919,801,3,1,-75,5,DGV8yBlxxDI5O4TWTwi5hQb.png,50.79605926,5.925289231,151.819,2021,9,225,15,HXZRF9rpc8_ReD_j04Rphga.png,52.71545432,6.478382383,-87.108,2022,3,2,1,7,5503,T,4,3,3,5,8,8,3,4,3,1,2,1,0,0
4920,801,4,2,0,-10,-nuO-1pMbRRTJ9itT7p6Hwb.png,51.48406404,5.485861821,266.126,2021,3,-150,10,7cXv6rbsz0eF6AVBeguuDQa.png,52.95450411,5.954418376,63.15,2020,8,2,1,7,5503,T,4,3,3,5,8,8,3,4,3,1,2,1,0,0
4921,801,5,2,0,15,LJfh8Ulmv-VsYj-s2IHkJwb.png,53.03337733,6.384332741,211.89,2021,8,150,5,y-pbRGptLxq02AqDSvdVMQa.png,52.37400615,4.63238334,2.469,2020,6,2,1,7,5503,T,4,3,3,5,8,8,3,4,3,1,2,1,0,0
4922,801,6,2,225,-10,dmwqPtN64E_D7p-HlPUz-wb.png,52.03676579,5.342712038,221.588,2021,9,0,5,nkEsyicXXi_vpoZHysrxiwa.png,52.05466144,6.117559744,-59.586,2022,5,2,1,7,5503,T,4,3,3,5,8,8,3,4,3,1,2,1,0,0
4923,801,7,1,-225,0,zqF01dI1SDZAvO-JK2c-ZAa.png,51.85261858,4.991922106,-60.921,2019,4,225,15,j3PCF5MWISQg4KZKahWUtwb.png,52.65794942,6.296153559,109.855,2022,3,2,1,7,5503,T,4,3,3,5,8,8,3,4,3,1,2,1,0,0
4924,801,8,1,75,-10,zMzxtnFecKohc9GGNYdR9Ab.png,52.27674492,4.632898579,129.915,2021,4,225,10,zcoRu63EWb5mKPLV00d0Cgb.png,51.50091362,3.616043097,153.853,2021,7,2,1,7,5503,T,4,3,3,5,8,8,3,4,3,1,2,1,0,0
4925,801,10,2,225,0,C1gHcLOU8xqgPUCBzy8eOQa.png,51.50623795,3.592554196,-40.09,2021,12,-75,5,8XHYgyUcHjKm4nUmqzP_swb.png,53.1038968,6.870255762,269.053,2021,3,2,1,7,5503,T,4,3,3,5,8,8,3,4,3,1,2,1,0,0
4926,801,11,2,150,-10,52HhD0rsx0FS70hNCjXKBAb.png,52.34782258,4.907071028,94.083,2021,3,-225,5,pmKQqg7G3MqmzfPy4gymfAb.png,52.57822334,6.27360644,269.334,2021,6,2,1,7,5503,T,4,3,3,5,8,8,3,4,3,1,2,1,0,0
4927,801,12,2,-75,-5,ZNpm57yV0q18jJEUHe70RQb.png,52.26285067,4.752684377,238.097,2019,5,150,-10,tMYx5F_EYavqwIbKDzm8AAa.png,52.23293614,5.196380129,-37.93,2020,10,2,1,7,5503,T,4,3,3,5,8,8,3,4,3,1,2,1,0,0
4928,801,13,2,-225,10,7u4OrG2FMX_rABpvejyAxAb.png,51.91919671,6.348903616,221.963,2021,9,225,-5,-B0rabr9YoXqZRZevJDygAa.png,52.3551594,4.788750554,70.068,2021,3,2,1,7,5503,T,4,3,3,5,8,8,3,4,3,1,2,1,0,0
4929,801,14,2,-150,10,uIMxpedXRu7otRz-gPWRWwb.png,51.43825199,5.476939137,137.393,2019,3,225,-5,hA8OtVoQCeBseVS95_WWmAb.png,52.34267663,4.805896429,267.673,2019,3,2,1,7,5503,T,4,3,3,5,8,8,3,4,3,1,2,1,0,0
4930,801,15,2,-75,10,L8aK0HOVkrH5uTAWbvBNqAb.png,52.82128373,6.205324191,156.206,2021,8,-225,-5,MJ5s9MoTzcRLo9qhTEM0RQb.png,52.31306689,4.684523986,103.486,2021,12,2,1,7,5503,T,4,3,3,5,8,8,3,4,3,1,2,1,0,0
4931,799,1,2,150,10,aZgqD_9dSRo050xL-STsPQa.png,52.37478589,5.27120322,-45.036,2020,7,-225,-5,z9ATwB5WXzgb8SbdDDa5DAa.png,52.21394744,6.970687491,-82.025,2021,9,4,1,6,6241,G,4,3,3,6,7,6,6,4,2,1,2,0,1,0
4932,799,2,1,150,15,8tF77uor03KN8b7NjxldBAb.png,52.6990717,6.759948573,175.307,2021,8,-150,-10,l-0vrVy6rbGffysUwNVLkgb.png,52.83227003,6.370461937,208.287,2019,3,4,1,6,6241,G,4,3,3,6,7,6,6,4,2,1,2,0,1,0
4933,799,3,2,0,5,b2xuTW8q2ZA6VzkB-l9rOQa.png,53.1556087,6.317088773,-41.838,2021,4,225,-5,Y7OerFwM7G-0_O1L5kFVEQa.png,52.2507548,6.915139858,81.562,2022,5,4,1,6,6241,G,4,3,3,6,7,6,6,4,2,1,2,0,1,0
4934,799,4,1,0,15,u_AIVjdzhZoGAN7o17-eaQa.png,52.36517158,4.925483241,-40.055,2020,8,150,10,yMfogLDnaVqS8xNoP2qgcwa.png,51.9146796,4.413052534,3.916,2021,12,4,1,6,6241,G,4,3,3,6,7,6,6,4,2,1,2,0,1,0
4935,799,5,2,-225,-5,JVFMEOfzHUTjxdjvDY4p3ga.png,52.42213026,4.901646676,-0.394,2019,4,150,5,Z915fSQf_02Z-3-qP56PbQa.png,51.12124034,5.950663687,77.885,2021,9,4,1,6,6241,G,4,3,3,6,7,6,6,4,2,1,2,0,1,0
4936,799,6,1,-75,-10,gKMR3Gbmk_LFi9pHfVJQpAb.png,52.71800314,6.471934934,101.388,2022,3,-150,15,pJxJ5Gu6oKEkSyD6iwMR_Qb.png,52.38520669,4.918005241,136.836,2020,6,4,1,6,6241,G,4,3,3,6,7,6,6,4,2,1,2,0,0,0
4937,799,7,2,-225,-10,UynRZ6bk2-Iw2yVmABPBqga.png,51.43604468,5.461744846,41.462,2019,3,-150,10,z96_6eGouS3gCXf_dU2h3gb.png,52.41100905,4.920858885,117.432,2019,4,4,1,6,6241,G,4,3,3,6,7,6,6,4,2,1,2,1,0,0
4938,799,8,1,0,10,Eg3Be1YwP9cZ1H7nl_ec6Aa.png,51.30618115,5.337470909,11.24,2019,3,225,-5,c2nCXJ7at8mqxfh90q-mUgb.png,52.37530883,5.24931794,192.417,2020,7,4,1,6,6241,G,4,3,3,6,7,6,6,4,2,1,2,1,0,0
4939,799,9,1,150,0,hsXg2JoqXyTJFpWwzvkM1wb.png,52.40959946,6.902852729,179.692,2021,9,-225,-10,N5NYCVuZBWiBe-pM2sC_Kwa.png,52.73352411,5.159686736,71.196,2019,4,4,1,6,6241,G,4,3,3,6,7,6,6,4,2,1,2,1,0,0
4940,799,10,2,225,-5,ZOa8ktpQ_XdEZPYWSDCddQb.png,52.89262922,4.736890377,95.545,2019,4,-75,5,Ke_BnAmzemY_m-u2LqLtPQa.png,51.15420021,6.074967034,86.39,2020,8,4,1,6,6241,G,4,3,3,6,7,6,6,4,2,1,2,1,0,0
4941,799,11,2,150,-5,pT2pIJwRKXdLIQbokT9YGwa.png,52.3054413,4.627946169,-50.677,2020,6,75,5,0Oz_7VOAFWsuPtdHyA05FQa.png,51.85644017,5.773712261,-69.951,2021,8,4,1,6,6241,G,4,3,3,6,7,6,6,4,2,1,2,1,0,0
4942,799,12,1,75,-5,dXDiIjrDAW_0V0eqGoq4CAa.png,52.34630646,4.771941917,-53.116,2021,11,-150,5,d51tvlG5TCxg6gEPWRym7gb.png,52.35784721,4.894532477,183.984,2021,3,4,1,6,6241,G,4,3,3,6,7,6,6,4,2,1,2,1,0,0
4943,799,13,2,-225,15,ffZ8XdXTHvTlck8T8A-wpQb.png,52.76827511,5.10756816,143.748,2022,4,-150,5,E48IsYqxm8SGI5RrMWzIOQb.png,52.22622449,5.195948472,180.416,2020,12,4,1,6,6241,G,4,3,3,6,7,6,6,4,2,1,2,1,0,0
4944,799,14,1,150,0,Wwol_kSFktip2P2p9SvAVAb.png,52.23147601,5.200584172,252.788,2020,10,-75,-10,9MzDS8cWT3epVlofP2C4bwa.png,51.77261629,4.954382583,-28.188,2021,7,4,1,6,6241,G,4,3,3,6,7,6,6,4,2,1,2,1,0,0
4945,799,15,2,75,15,RNA0Q6O-KEcdB21y-3CoWwa.png,52.20152342,6.802582571,-40.617,2020,11,0,-10,b1e0aRJd9m4Eq7A5lHg6ogb.png,50.98934336,5.851580253,185.463,2019,5,4,1,6,6241,G,4,3,3,6,7,6,6,4,2,1,2,1,0,0
4946,750,1,1,-225,-10,da29xOYXi9GM0LfCRPEcQAb.png,51.48444734,3.641806788,221.633,2021,11,0,15,98APO0a6cTqwDrFYJgdpewa.png,52.21441612,6.927658958,-58.456,2019,4,4,2,2,1335,T,3,5,5,4,7,8,9,4,1,1,2,1,0,0
4947,750,2,2,-75,10,sv3L9u1cR3QuK51aNpoR5Qb.png,52.63947835,6.193151079,235.567,2021,8,-225,-10,TS7KrKVbVK08ES4oSAdScga.png,52.30655866,4.657116135,-49.953,2020,7,4,2,2,1335,T,3,5,5,4,7,8,9,4,1,1,2,1,0,0
4948,750,3,2,150,5,JHcH5OePkmPJyNGkkd-57Qb.png,52.7190471,6.458628571,181.118,2019,4,225,-5,5nXU3vg0f2qxzuMeGLEY_Qa.png,51.50418289,5.396217718,-29.771,2021,3,4,2,2,1335,T,3,5,5,4,7,8,9,4,1,1,2,1,0,0
4949,750,4,2,-225,10,COPUnRWut5_fzVsezng5pAa.png,52.6785277,4.912994974,29.39,2019,3,-75,-15,SjAZ7F8691b62tD9Tmg13ga.png,52.1293102,4.465362398,-53.364,2020,8,4,2,2,1335,T,3,5,5,4,7,8,9,4,1,1,2,1,0,0
4950,750,5,1,0,5,hTqceK7AwIGSzQkiOwrEhAb.png,51.44657162,5.410493233,226.382,2021,7,75,-5,D_72tBjR7fWsPXVmDNFSiQa.png,52.34166863,4.869572255,85.305,2019,3,4,2,2,1335,T,3,5,5,4,7,8,9,4,1,1,2,1,0,0
